2019-08-24 19:15:51,b'RT @CobaTanyaBapak: siap2 quota mereka akan berdendang malam ini\n#ONEOKROCK\n#AmbitionsJapanDomeTour https://t.co/72TBFjyHQK'
2019-08-24 19:15:27,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:15:01,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:13:57,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:13:35,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:13:02,b'Ada apa ini? Aku ketinggalan info.. hwaaaaaa #ONEOKROCK'
2019-08-24 19:12:47,b'RT @Taekook2114: Ada beberapa hal yg kita udah berekspetasi tinggi tapi kenyataannya ga sesuai mungkin aku yg terlalu berharap\xf0\x9f\x99\x82\n\n#ONEOKROCK\xe2\x80\xa6'
2019-08-24 19:11:54,b'RT @defrifriandi: ENAK BAT WOY DIJADIIN AKUSTIK \xf0\x9f\xa4\xa9 \n\nGapaham lagi azz\n#ONEOKROCK\nhttps://t.co/Zdbx2eoS7m'
2019-08-24 19:10:55,b'Setiap pilihan akan selalu menanggung kosekuensi.\nJadi siapkan kamu dengan pilihan beserta kosekuensi yang tidak pe\xe2\x80\xa6 https://t.co/JU8cFMWzAk'
2019-08-24 19:10:18,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:07:04,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:05:16,b'Yahh ketinggalan dong guee #ONEOKROCK'
2019-08-24 19:05:07,"b'Waahh, yang tadi udah ketinggalan jauh. Nunggu lama nih, tak lupe pasang pengingat eh #ONEOKROCK https://t.co/6CqNqij1OJ'"
2019-08-24 19:03:38,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:03:03,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:01:37,b'Merdeka dari kenangan apa susahnya?\nKenangan bukan untuk dilupakan atau di buang kok.\nCukup kamu simpan di hatimu l\xe2\x80\xa6 https://t.co/MwW29E28h5'
2019-08-24 18:58:44,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:57:17,b'RT @tiandanoe: KANZEN KAN KAKU DRIIIIIMAAAAAAAA\n\n#ONEOKROCK \n#ONEOKROCK2018AMBITIONSJAPANDOMETOUR https://t.co/R6LxQ1GHFL'
2019-08-24 18:57:07,b'RT @Taekook2114: Lagu patah hati internasional untuk ahn jaehyun dan goo hyesun\n\nINTINYA COWOK BUCIN GA MENJAMIN SETIA \xf0\x9f\x98\xa1\n\n#ONEOKROCK hearta\xe2\x80\xa6'
2019-08-24 18:53:36,b'ketingalan dong\n\n#ONEOKROCK\n#AmbitionsJAPANDOMETOUR https://t.co/D47fnmmIIh'
2019-08-24 18:52:55,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:52:09,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:52:04,b'RT @CobaTanyaBapak: siap2 quota mereka akan berdendang malam ini\n#ONEOKROCK\n#AmbitionsJapanDomeTour https://t.co/72TBFjyHQK'
2019-08-24 18:51:49,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:51:44,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:51:38,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:49:46,b'Ini kenapa yakk kok #ONEOKROCK jadi trending woyy \nWagelasehh https://t.co/dCo4KgVVTQ'
2019-08-24 18:48:06,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:47:23,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:47:18,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:46:48,b'Lah gue ketinggalan info \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad #ONEOKROCK'
2019-08-24 18:46:01,b'pada bahas #ONEOKROCK tau lagunya yang Decision feat tyler carter doang'
2019-08-24 18:45:41,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:44:38,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:41:26,b'RT @CobaTanyaBapak: siap2 quota mereka akan berdendang malam ini\n#ONEOKROCK\n#AmbitionsJapanDomeTour https://t.co/72TBFjyHQK'
2019-08-24 18:40:20,b'RT @rressfa: Ngantuk tapi tetep maksain denger ini dulu. #ONEOKROCK https://t.co/iU4TNO8BOH'
2019-08-24 18:40:04,b'RT @lulululu10969: Trending 3 in INDONESIA!\n#ONEOKROCK https://t.co/3R5AdjR6FB'
2019-08-24 18:40:03,b'RT @CobaTanyaBapak: siap2 quota mereka akan berdendang malam ini\n#ONEOKROCK\n#AmbitionsJapanDomeTour https://t.co/72TBFjyHQK'
2019-08-24 18:39:57,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:39:56,b'RT @MBstarfire: Taka \xf0\x9f\x98\x98\xf0\x9f\xa4\x97 #ONEOKROCK https://t.co/z0oKK8G9Lg'
2019-08-24 18:39:34,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:39:21,"b'Wherever you are, satu satunya lagu dari #ONEOKROCK yang gue tau dan suka. Retweet kalo sama!'"
2019-08-24 18:39:13,"b'Kata warga Twitter yg budiman, main Twitter itu hanya untuk kaum MissQueen kouta, nyatanya hanya ekspektasi belaka.\xe2\x80\xa6 https://t.co/9Zx9ZNjOQc'"
2019-08-24 18:39:05,b'Trending 1 MASAA #ONEOKROCK'
2019-08-24 18:38:28,"b'Bang kesini dong, konser di Indonesia hehe :(\n@ONEOKROCK_japan #ONEOKROCK https://t.co/PRdn73YLSa'"
2019-08-24 18:37:29,b'Ternyata #ONEOKROCK jadi trending. Yaampoonn :\xe2\x80\x9d)))'
2019-08-24 18:37:27,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:35:23,b'Uwuuuu abang tamvankuh @ONEOKROCK_japan trending huyy #ONEOKROCK'
2019-08-24 18:34:35,b'NGELIAT TRENDING #ONEOKROCK GUA KIRA MAU KE INDONESIA- ASDFGHJKLNANGID https://t.co/D6AWYRsZ7a'
2019-08-24 18:33:19,b'Asik trending awokwaokwkkwok #ONEOKROCK'
2019-08-24 18:33:07,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:33:05,b'Banyak kenangan di lagu oor sampai aku beli kaosnya :)) gilasih #ONEOKROCK'
2019-08-24 18:32:57,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:32:03,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:30:48,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:30:46,"b'Kokoro kara aisuruhito \nKokoro kara itoshii hito \nKono boku no ai no mannaka ni wa, itsumo kimi ga iru kara.\n#ONEOKROCK'"
2019-08-24 18:30:11,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:29:42,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:29:36,b'Ketinggalan \xf0\x9f\x92\x94 #ONEOKROCK'
2019-08-24 18:29:09,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:28:53,b'RT @Taekook2114: Lagu patah hati internasional untuk ahn jaehyun dan goo hyesun\n\nINTINYA COWOK BUCIN GA MENJAMIN SETIA \xf0\x9f\x98\xa1\n\n#ONEOKROCK hearta\xe2\x80\xa6'
2019-08-24 18:27:21,b'DARI AKU UNTUK MAS TAKA #ONEOKROCK https://t.co/nilpXcwynm'
2019-08-24 18:26:16,b'tanggal 24 gk bisa streaming tanggal 25 harus bisa streaming\xf0\x9f\x98\xad #ONEOKROCK'
2019-08-24 18:26:14,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:24:15,b'RT @Taekook2114: Ada beberapa hal yg kita udah berekspetasi tinggi tapi kenyataannya ga sesuai mungkin aku yg terlalu berharap\xf0\x9f\x99\x82\n\n#ONEOKROCK\xe2\x80\xa6'
2019-08-24 18:23:38,"b'Nostalgia ajalah udah, pertama kali suka tahun 2015, denger lagu The Beginning ost Rurouni Kenshin , coba cari diyo\xe2\x80\xa6 https://t.co/n8jc9waBYz'"
2019-08-24 18:22:54,b'Jangan lupa sediakan kuota buat streaming #ONEOKROCK  hari ini last'
